#                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name            accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----  -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
COG0172              -            477 301-92_KLEHDADP_11944 -            582     1e-15   43.3   0.1   1   1   1.4e-15   1.4e-15   42.8   0.1   187   353   177   339   148   353 0.84 -
COG0172              -            477 301-92_KLEHDADP_12202 -            413  3.8e-151  489.8   0.0   1   1  4.3e-151  4.3e-151  489.7   0.0    52   473     1   413     1   413 0.97 -
COG0172              -            477 301-92_KLEHDADP_12331 -            619   1.2e-19   56.3   0.0   1   2     2e-18     2e-18   52.2   0.0   214   384    37   208    32   211 0.91 -
COG0172              -            477 301-92_KLEHDADP_12331 -            619   1.2e-19   56.3   0.0   2   2    0.0043    0.0043    1.6   0.0   435   452   479   496   451   525 0.79 -
COG0172              -            477 301-92_KLEHDADP_12571 -            117   7.8e-06   10.7   5.8   1   1     9e-06     9e-06   10.5   5.8    81   160    16   102     2   107 0.55 -
COG0172              -            477 301-92_KLEHDADP_13109 -            400   2.6e-05    9.0  11.0   1   1   3.3e-05   3.3e-05    8.6  11.0    81   157    32   114     2   145 0.63 -
COG0172              -            477 301-92_KLEHDADP_13288 -            333   1.3e-06   13.3   1.5   1   1   1.7e-06   1.7e-06   12.8   1.5    46   153   141   245    96   261 0.75 -
COG0172              -            477 301-92_KLEHDADP_13845 -            380    0.0047    1.5  24.7   1   2   5.7e-05   5.7e-05    7.8   5.1    97   161    42   110    34   133 0.57 -
COG0172              -            477 301-92_KLEHDADP_13845 -            380    0.0047    1.5  24.7   2   2     0.026     0.026   -1.0  12.2    71   148   155   241   126   248 0.67 -
COG0172              -            477 301-92_KLEHDADP_14496 -            643   5.1e-20   57.4   0.1   1   1   9.7e-20   9.7e-20   56.5   0.1   167   366   203   414   104   425 0.77 -
COG0172              -            477 301-92_KLEHDADP_14543 -            581   2.4e-19   55.2   0.4   1   1   3.9e-19   3.9e-19   54.5   0.4   186   375   182   366   144   381 0.84 -
COG0172              -            477 301-92_KLEHDADP_14589 -            249   0.00016    6.4  20.1   1   2    0.0097    0.0097    0.5   0.0   424   459    57    94    52   105 0.88 -
COG0172              -            477 301-92_KLEHDADP_14589 -            249   0.00016    6.4  20.1   2   2   0.00047   0.00047    4.8  19.5    47   165   118   241    80   249 0.65 -
COG0172              -            477 301-92_KLEHDADP_15017 -            432   1.3e-10   26.4   0.0   1   1   1.7e-10   1.7e-10   26.0   0.0   300   456   166   325   122   349 0.80 -
COG0172              -            477 301-92_KLEHDADP_15070 -            653   1.8e-15   42.4   0.0   1   1   2.6e-15   2.6e-15   41.9   0.0   186   365   227   416   134   421 0.84 -
COG0172              -            477 301-92_KLEHDADP_15295 -            456   0.00041    5.0  21.8   1   2    0.0018    0.0018    2.9   6.9    11   145   120   264   109   281 0.48 -
COG0172              -            477 301-92_KLEHDADP_15295 -            456   0.00041    5.0  21.8   2   2   0.00016   0.00016    6.4  13.5    19   163   241   395   225   422 0.59 -
COG0172              -            477 301-92_KLEHDADP_15748 -            476   4.2e-10   24.7   0.0   1   1   6.8e-10   6.8e-10   24.1   0.0   234   458    54   282    47   291 0.81 -
COG0172              -            477 301-92_KLEHDADP_16759 -            575   3.6e-19   54.6   0.1   1   2   3.2e-14   3.2e-14   38.3   0.0   228   383    51   207    37   210 0.89 -
COG0172              -            477 301-92_KLEHDADP_16759 -            575   3.6e-19   54.6   0.1   2   2   6.3e-07   6.3e-07   14.3   0.0   406   473   419   484   406   503 0.83 -
COG0172              -            477 301-92_KLEHDADP_16881 -            766   0.00028    5.5  13.3   1   1    0.0005    0.0005    4.7  12.7    65   154    45   135    29   152 0.68 -
COG0172              -            477 301-92_KLEHDADP_17227 -            514   4.4e-07   14.8   0.0   1   2     0.016     0.016   -0.2   0.9    81   115   124   160    70   189 0.55 -
COG0172              -            477 301-92_KLEHDADP_17227 -            514   4.4e-07   14.8   0.0   2   2   4.4e-07   4.4e-07   14.8   0.0   276   415   207   349   182   416 0.66 -
COG0172              -            477 301-92_KLEHDADP_17231 -            555   0.00087    3.9  12.8   1   2     0.024     0.024   -0.8   0.2   101   178   133   214    95   238 0.60 -
COG0172              -            477 301-92_KLEHDADP_17231 -            555   0.00087    3.9  12.8   2   2   0.00012   0.00012    6.8   7.6    42   154   262   374   227   382 0.69 -
COG0172              -            477 301-92_KLEHDADP_17406 -            422  2.4e-205  668.6   0.1   1   1  2.6e-205  2.6e-205  668.4   0.1    52   474     1   422     1   422 0.98 -
COG0172              -            477 301-92_KLEHDADP_17486 -            581   3.7e-20   57.9   0.5   1   1   7.5e-20   7.5e-20   56.9   0.5   190   375   176   366   145   379 0.82 -
COG0172              -            477 301-92_KLEHDADP_17569 -            434  3.9e-133  430.5   0.2   1   1    6e-133    6e-133  429.8   0.2    52   471     1   433     1   434 0.97 -
COG0172              -            477 301-92_KLEHDADP_17620 -            493   1.1e-10   26.6   0.0   1   1   1.7e-10   1.7e-10   26.1   0.0   230   394    51   235    19   311 0.73 -
COG0172              -            477 301-92_KLEHDADP_18488 -            472     4e-07   14.9   0.0   1   1     5e-07     5e-07   14.6   0.0   286   449   184   350    72   381 0.80 -
COG0172              -            477 301-92_KLEHDADP_18807 -            386    0.0058    1.2  28.4   1   2   1.2e-05   1.2e-05   10.0   8.1    82   164    34   106    24   149 0.55 -
COG0172              -            477 301-92_KLEHDADP_18807 -            386    0.0058    1.2  28.4   2   2      0.11      0.11   -3.0  12.4    76   152   161   238   135   245 0.67 -
COG0172              -            477 301-92_KLEHDADP_19233 -            556   5.9e-19   53.9   0.0   1   1   9.1e-19   9.1e-19   53.3   0.0   186   375   151   346   132   358 0.88 -
COG0172              -            477 301-92_KLEHDADP_19598 -            617   0.00021    5.9  12.1   1   1   0.00042   0.00042    5.0  12.1    53   151   481   581   441   604 0.74 -
COG0172              -            477 301-92_KLEHDADP_20972 -            403  1.2e-132  428.8   0.0   1   1  8.5e-132  8.5e-132  426.0   0.0    52   473     1   402     1   403 0.97 -
COG0172              -            477 301-92_KLEHDADP_21129 -            419   8.4e-06   10.6   0.1   1   1   1.3e-05   1.3e-05    9.9   0.1   242   322    34   121    21   127 0.71 -
COG0172              -            477 301-92_KLEHDADP_21213 -           1673         1  -23.8  60.2   1   6     0.012     0.012    0.1   0.4   103   165   130   194    99   227 0.46 -
COG0172              -            477 301-92_KLEHDADP_21213 -           1673         1  -23.8  60.2   2   6     0.014     0.014   -0.0   5.4    69   135   571   633   470   685 0.52 -
COG0172              -            477 301-92_KLEHDADP_21213 -           1673         1  -23.8  60.2   3   6     0.049     0.049   -1.9   0.3    53   115   766   832   702   958 0.57 -
COG0172              -            477 301-92_KLEHDADP_21213 -           1673         1  -23.8  60.2   4   6     0.095     0.095   -2.8   0.2    43    86  1074  1114  1060  1131 0.65 -
COG0172              -            477 301-92_KLEHDADP_21213 -           1673         1  -23.8  60.2   5   6         1         1   -6.6   8.5    84   141  1239  1304  1158  1374 0.51 -
COG0172              -            477 301-92_KLEHDADP_21213 -           1673         1  -23.8  60.2   6   6   8.8e-05   8.8e-05    7.2  13.3    53   156  1558  1661  1505  1673 0.54 -
COG0172              -            477 301-92_KLEHDADP_21565 -            495   7.9e-10   23.8   0.0   1   1   1.1e-09   1.1e-09   23.4   0.0   232   457    52   296    24   330 0.77 -
COG0172              -            477 301-92_KLEHDADP_23987 -            709         1  -17.0  97.0   1   6    0.0078    0.0078    0.8   8.9    69   142    49   122    15   140 0.49 -
COG0172              -            477 301-92_KLEHDADP_23987 -            709         1  -17.0  97.0   2   6     0.004     0.004    1.7  12.5    85   150   171   268   144   274 0.61 -
COG0172              -            477 301-92_KLEHDADP_23987 -            709         1  -17.0  97.0   3   6      0.21      0.21   -3.9  19.0    65   164   264   365   257   406 0.59 -
COG0172              -            477 301-92_KLEHDADP_23987 -            709         1  -17.0  97.0   4   6     0.032     0.032   -1.3   7.6    76   145   368   439   353   462 0.58 -
COG0172              -            477 301-92_KLEHDADP_23987 -            709         1  -17.0  97.0   5   6     0.026     0.026   -0.9  17.8    70   157   473   568   433   598 0.58 -
COG0172              -            477 301-92_KLEHDADP_23987 -            709         1  -17.0  97.0   6   6    0.0047    0.0047    1.5  12.6    75   152   612   697   566   705 0.48 -
COG0172              -            477 301-92_KLEHDADP_24221 -            290   1.1e-05   10.2   0.1   1   1   1.7e-05   1.7e-05    9.5   0.1   401   458     5    63     4    73 0.78 -
COG0172              -            477 301-92_KLEHDADP_26149 -            417   0.00025    5.7   7.0   1   2   7.6e-05   7.6e-05    7.4   2.0    82   146    73   135    61   141 0.77 -
COG0172              -            477 301-92_KLEHDADP_26149 -            417   0.00025    5.7   7.0   2   2    0.0075    0.0075    0.8   0.2   122   157   318   353   302   401 0.62 -
COG0172              -            477 301-92_KLEHDADP_26643 -            890         1  -24.8 103.2   1   5         1         1   -7.3  16.3    32   143   192   303    92   312 0.43 -
COG0172              -            477 301-92_KLEHDADP_26643 -            890         1  -24.8 103.2   2   5         1         1   -8.3  24.6    39   154   306   439   275   467 0.48 -
COG0172              -            477 301-92_KLEHDADP_26643 -            890         1  -24.8 103.2   3   5    0.0024    0.0024    2.4  14.0    59   164   469   582   439   595 0.68 -
COG0172              -            477 301-92_KLEHDADP_26643 -            890         1  -24.8 103.2   4   5     0.017     0.017   -0.4  21.5    51   159   606   729   571   735 0.49 -
COG0172              -            477 301-92_KLEHDADP_26643 -            890         1  -24.8 103.2   5   5    0.0017    0.0017    2.9   9.3    75   165   724   828   716   855 0.59 -
COG0172              -            477 301-92_KLEHDADP_26696 -            493   3.1e-08   18.6   0.0   1   1   3.9e-08   3.9e-08   18.3   0.0   233   363    53   203    21   304 0.84 -
COG0172              -            477 301-92_KLEHDADP_27301 -            296   8.8e-06   10.5   7.6   1   1   1.1e-05   1.1e-05   10.1   7.6    38   153    84   204    41   232 0.51 -
COG0172              -            477 301-92_KLEHDADP_28138 -            515   4.2e-07   14.9   0.5   1   1   9.4e-07   9.4e-07   13.7   0.1   278   465   213   410   186   416 0.75 -
COG0172              -            477 301-92_KLEHDADP_28784 -            352         1  -12.8  52.3   1   2         1         1  -11.5  24.0    58   150    73   165    56   175 0.40 -
COG0172              -            477 301-92_KLEHDADP_28784 -            352         1  -12.8  52.3   2   2    0.0034    0.0034    1.9  25.6    67   155   164   249   155   282 0.74 -
COG0172              -            477 301-92_KLEHDADP_28792 -            548       0.9   -6.0  25.4   1   1         1         1   -7.3  25.5    42   164   251   379   204   395 0.56 -
COG0172              -            477 301-92_KLEHDADP_28828 -            555   0.00048    4.8  33.4   1   2     0.014     0.014   -0.1  12.7    57   153   156   248   132   260 0.52 -
COG0172              -            477 301-92_KLEHDADP_28828 -            555   0.00048    4.8  33.4   2   2   7.4e-06   7.4e-06   10.7  12.7    37   145   283   391   256   415 0.74 -
COG0172              -            477 301-92_KLEHDADP_29991 -            423  9.9e-191  620.4   0.0   1   1  1.1e-190  1.1e-190  620.2   0.0    52   471     1   420     1   423 0.98 -
COG0172              -            477 301-92_KLEHDADP_30290 -            379      0.19   -3.8  24.6   1   1         1         1   -9.3  24.6    66   154    38   178    25   238 0.61 -
COG0172              -            477 301-92_KLEHDADP_31168 -            552     5e-05    8.0  14.0   1   2      0.01      0.01    0.4   2.8    81   147   149   218   116   237 0.58 -
COG0172              -            477 301-92_KLEHDADP_31168 -            552     5e-05    8.0  14.0   2   2     2e-06     2e-06   12.6   3.5    31   156   252   374   230   389 0.71 -
COG0172              -            477 301-92_KLEHDADP_31571 -            424  3.8e-152  493.1   0.3   1   1  5.5e-152  5.5e-152  492.6   0.3    52   473     1   423     1   424 0.96 -
COG0172              -            477 301-92_KLEHDADP_32318 -            848     0.013    0.0  15.0   1   2    0.0024    0.0024    2.5   2.0   120   169    45    94     3   123 0.54 -
COG0172              -            477 301-92_KLEHDADP_32318 -            848     0.013    0.0  15.0   2   2     0.013     0.013    0.1   9.0    54   154   110   209    94   239 0.51 -
COG0172              -            477 301-92_KLEHDADP_33010 -            503         1  -33.0  99.0   1   5      0.86      0.86   -6.0  21.4    54   175    24   142     2   150 0.57 -
COG0172              -            477 301-92_KLEHDADP_33010 -            503         1  -33.0  99.0   2   5         1         1  -11.8  25.5    54   176   148   309   132   321 0.56 -
COG0172              -            477 301-92_KLEHDADP_33010 -            503         1  -33.0  99.0   3   5     0.087     0.087   -2.7  12.4    98   154   254   308   241   348 0.31 -
COG0172              -            477 301-92_KLEHDADP_33010 -            503         1  -33.0  99.0   4   5         1         1   -7.6  21.6    60   143   330   414   310   429 0.37 -
COG0172              -            477 301-92_KLEHDADP_33010 -            503         1  -33.0  99.0   5   5     0.035     0.035   -1.4  21.4    67   152   409   493   392   501 0.66 -
COG0172              -            477 301-92_KLEHDADP_33488 -            516   1.8e-09   22.6   0.1   1   1   3.5e-09   3.5e-09   21.7   0.0   276   466   208   412   155   422 0.81 -
COG0172              -            477 301-92_KLEHDADP_34139 -             98   5.1e-06   11.3   3.3   1   1   5.6e-06   5.6e-06   11.1   3.3    86   156    11    83     4    93 0.82 -
COG0172              -            477 301-92_KLEHDADP_34192 -            589     7e-17   47.1   0.0   1   2   3.4e-13   3.4e-13   34.9   0.0   220   386    43   210    28   217 0.85 -
COG0172              -            477 301-92_KLEHDADP_34192 -            589     7e-17   47.1   0.0   2   2   1.3e-05   1.3e-05    9.9   0.0   419   466   442   487   430   500 0.81 -
COG0172              -            477 301-92_KLEHDADP_34950 -            506         1   -6.9  37.9   1   3      0.02      0.02   -0.6  15.7    25   166    39   180     5   203 0.52 -
COG0172              -            477 301-92_KLEHDADP_34950 -            506         1   -6.9  37.9   2   3    0.0016    0.0016    3.1   9.0    59   149   214   306   182   330 0.67 -
COG0172              -            477 301-92_KLEHDADP_34950 -            506         1   -6.9  37.9   3   3     0.063     0.063   -2.2   0.3    94   145   448   499   417   503 0.57 -
COG0172              -            477 301-92_KLEHDADP_35385 -            459  8.6e-187  607.4   0.0   1   1    1e-186    1e-186  607.1   0.0    52   474     1   450     1   456 0.97 -
COG0172              -            477 301-92_KLEHDADP_39657 -            121   3.6e-07   15.1   1.1   1   1   4.1e-07   4.1e-07   14.9   1.1    70   148    29   110    15   117 0.74 -
COG0172              -            477 301-92_KLEHDADP_40269 -            602   1.2e-15   43.0   0.3   1   1   1.8e-15   1.8e-15   42.4   0.3   187   366   192   371   145   387 0.86 -
COG0172              -            477 301-92_KLEHDADP_40682 -            569   2.2e-19   55.3   0.0   1   2   9.5e-18   9.5e-18   50.0   0.0   224   381    47   205    33   211 0.92 -
COG0172              -            477 301-92_KLEHDADP_40682 -            569   2.2e-19   55.3   0.0   2   2    0.0015    0.0015    3.1   0.0   411   465   416   468   404   480 0.75 -
COG0172              -            477 301-92_KLEHDADP_41072 -            327    0.0066    1.0  59.5   1   2     0.002     0.002    2.7  15.4    61   157    43   143    24   145 0.56 -
COG0172              -            477 301-92_KLEHDADP_41072 -            327    0.0066    1.0  59.5   2   2         1         1   -7.5  40.1    44   165   188   309   120   324 0.55 -
COG0172              -            477 301-92_KLEHDADP_41161 -            428  3.5e-162  526.2   0.0   1   1  4.2e-162  4.2e-162  526.0   0.0    52   474     1   424     1   427 0.95 -
COG0172              -            477 301-92_KLEHDADP_42565 -            137   2.5e-05    9.0   2.1   1   1   3.1e-05   3.1e-05    8.7   2.1    73   152    45   124    27   131 0.53 -
COG0172              -            477 301-92_KLEHDADP_42821 -            767         1  -19.4  53.0   1   3         1         1   -8.5  25.0    44   166   115   297    66   376 0.72 -
COG0172              -            477 301-92_KLEHDADP_42821 -            767         1  -19.4  53.0   2   3         1         1   -7.4  14.2    53   144   396   488   329   518 0.40 -
COG0172              -            477 301-92_KLEHDADP_42821 -            767         1  -19.4  53.0   3   3      0.51      0.51   -5.2  11.4    44   142   491   583   461   612 0.50 -
COG0172              -            477 301-92_KLEHDADP_44279 -            192   5.8e-06   11.1   1.9   1   1   6.9e-06   6.9e-06   10.8   1.9    63   154     9   101     1   125 0.82 -
COG0172              -            477 301-92_KLEHDADP_45051 -            816         1  -13.6  35.9   1   3    0.0018    0.0018    2.9   1.0   103   169   146   212   128   220 0.78 -
COG0172              -            477 301-92_KLEHDADP_45051 -            816         1  -13.6  35.9   2   3         1         1  -10.8  12.9   103   149   328   374   316   470 0.49 -
COG0172              -            477 301-92_KLEHDADP_45051 -            816         1  -13.6  35.9   3   3     0.034     0.034   -1.3  12.9   100   153   484   535   414   557 0.57 -
COG0172              -            477 301-92_KLEHDADP_45310 -            427  9.9e-153  495.1   0.0   1   1  1.1e-152  1.1e-152  494.9   0.0    52   473     1   421     1   426 0.96 -
COG0172              -            477 301-92_KLEHDADP_45881 -            406   0.00043    4.9  38.0   1   2    0.0029    0.0029    2.2   7.2    81   153    19    95    14   105 0.66 -
COG0172              -            477 301-92_KLEHDADP_45881 -            406   0.00043    4.9  38.0   2   2   0.00013   0.00013    6.7  27.0    19   177    90   250    81   272 0.69 -
COG0172              -            477 301-92_KLEHDADP_46625 -            493   0.00058    4.5  20.2   1   2    0.0038    0.0038    1.8   3.3    53   145    88   174    45   204 0.53 -
COG0172              -            477 301-92_KLEHDADP_46625 -            493   0.00058    4.5  20.2   2   2   0.00011   0.00011    6.9  11.2    32   153   192   311   166   321 0.68 -
COG0172              -            477 301-92_KLEHDADP_48314 -            523   3.8e-16   44.7   0.1   1   1   5.7e-16   5.7e-16   44.1   0.1   187   366   113   292    68   303 0.85 -
COG0172              -            477 301-92_KLEHDADP_48416 -            905         1  -15.7 113.6   1   5         1         1   -7.9  26.6    61   153   393   492   357   498 0.43 -
COG0172              -            477 301-92_KLEHDADP_48416 -            905         1  -15.7 113.6   2   5         1         1  -14.5  44.1    56   157   453   552   433   615 0.60 -
COG0172              -            477 301-92_KLEHDADP_48416 -            905         1  -15.7 113.6   3   5     5e-05     5e-05    8.0  26.0    53   153   588   687   557   690 0.88 -
COG0172              -            477 301-92_KLEHDADP_48416 -            905         1  -15.7 113.6   4   5     0.018     0.018   -0.4  25.3    79   173   672   777   669   796 0.71 -
COG0172              -            477 301-92_KLEHDADP_48416 -            905         1  -15.7 113.6   5   5      0.18      0.18   -3.7   1.6    91   139   821   870   813   891 0.45 -
COG0172              -            477 301-92_KLEHDADP_48800 -            450   4.7e-06   11.4   0.1   1   1     7e-06     7e-06   10.8   0.1   289   447   159   321   121   342 0.73 -
COG0172              -            477 301-92_KLEHDADP_49249 -            547         1  -12.9  77.7   1   4    0.0075    0.0075    0.8  15.0    56   152    65   162    10   166 0.46 -
COG0172              -            477 301-92_KLEHDADP_49249 -            547         1  -12.9  77.7   2   4     0.053     0.053   -2.0  20.5    55   156   132   235   109   257 0.66 -
COG0172              -            477 301-92_KLEHDADP_49249 -            547         1  -12.9  77.7   3   4    0.0004    0.0004    5.0  15.2    64   160   267   361   250   373 0.70 -
COG0172              -            477 301-92_KLEHDADP_49249 -            547         1  -12.9  77.7   4   4         1         1   -7.0  17.2    36   147   376   509   348   534 0.45 -
